,Unnamed: 0,data,label,Unnamed: 0.1
8437,160028,sản phẩm tốt cảm ơn ekart,1,151914.0
8438,60317,kích thước nhỏ,0,57396.0
8439,14611,rất tốt chất lượng đẹp làm việc tốt,1,13963.0
8440,39065,tốt,1,37353.0
8441,47558,Nó quá tốt.,1,45412.0
8442,157107,tuyệt vời,1,149177.0
8443,196623,sản phẩm tuyệt vời,1,186639.0
8444,52840,"Tốt, có thể mua.",1,50288.0
8445,28476,tốt,1,27143.0
8446,43627,tuyệt vời,1,41710.0
8447,21766,tốt trong ngân sách,1,20712.0
8448,38286,tốt,1,36583.0
8449,174684,"Tại thời điểm giá này, sản phẩm được khuyên dùng.",1,165602.0
8450,96935,Điện thoại di động tốt,1,91972.0
8451,171659,đồ ăn ngon,1,162711.0
8452,172121,"biến tần không sạc pin của tôi, biến tần không hoạt động",1,163144.0
8453,193290,sản phẩm tốt,1,183444.0
8454,162065,tuyệt vời,1,153794.0
8455,44664,tốt,1,42692.0
8456,189084,Nó tốt.,1,179351.0
8457,140536,"Chiếc váy thật tuyệt vời và chất lượng vải thì xuất sắc. Tất cả mọi thứ tôi đã đặt từ Flipkart, bắt đầu từ đơn hàng đầu tiên của tôi, đều được giao trước thời gian và có chất lượng cực kỳ xuất sắc. Cảm ơn Flipkart.",1,133699.0
8458,187218,"Nhân viên giao hàng tốt và chất lượng, giao hàng sớm.",1,177569.0
8459,178341,Nó rất dễ thương nhưng chỉ có trẻ một năm tuổi mới có thể ngồi lên đó.,1,169085.0
8460,29563,sản phẩm rất tốt,1,28204.0
8461,59670,tốt,1,56768.0
8462,114207,"Sản phẩm được giao đúng hạn nhưng việc lắp đặt bị trì hoãn gần 2 ngày sau khi nhận sản phẩm. Sản phẩm tốt, hãy chọn nó, hãy chắc chắn với việc lắp đặt.",1,108526.0
8463,116326,"rất tệ, chiếc tivi này và dịch vụ này đừng mua bất kỳ cái nào, đây là yêu cầu khiêm tốn của tôi.",0,110604.0
8464,79946,tốt,1,75788.0
8465,102486,"sản phẩm tuyệt vời với mực chất lượng tốt và tất cả các công cụ cũng như hướng dẫn cần thiết cho việc nạp lại, nhất định phải mua",1,97215.0
8466,122306,lựa chọn hoàn hảo mà tôi đã thực hiện,1,116381.0
8467,198467,tuyệt vời thanh lịch sang trọng cao cấp,1,188396.0
8468,139390,"Nó không ổn, không đáng tiền.",0,132641.0
8469,99158,sản phẩm rất tệ,0,94058.0
8470,135763,tuyệt vời,1,129252.0
8471,165796,rất đẹp,1,157226.0
8472,157676,chất lượng kém,0,149705.0
8473,150548,rất tồi tệ,0,143011.0
8474,145994,sản phẩm đẹp chất lượng tốt,1,138705.0
8475,71151,sản phẩm tốt,1,67725.0
8476,109925,"sản phẩm rất tốt, dễ sử dụng và linh hoạt",1,104395.0
8477,136568,"Sản phẩm tốt và hoạt động ổn, dịch vụ khách hàng tốt.",1,130017.0
8478,205037,nhỏ nhưng tốt,1,194799.0
8479,53537,"Sản phẩm đẹp và chất lượng tốt, đáng được khuyên dùng.",1,50945.0
8480,185652,"Sản phẩm tốt, dễ lắp đặt và vừa vặn cho TV 40 inch, cũng rất đẹp. Cảm ơn Flipkart.",1,176064.0
8481,81282,dầu tóc tốt nhất cảm ơn flipkart,1,77043.0
8482,111232,tốt đẹp,1,105668.0
8483,127911,giá trị cho tiền bạc,1,121670.0
8484,176148,người giao hàng tốt bụng,1,166989.0
8485,78993,"Thiết kế bàn phím rất tinh tế và đẹp mắt, bạn sẽ thích các phím rất mượt mà để gõ và chơi game, nhưng nên có một phím fn. Nói chung, đây là một bàn phím rất tốt, bạn có thể chọn nó. Nhiều bí mật mà bạn sẽ biết sau khi mua nó và tùy chỉnh nó với ứng dụng g hub để làm cho công việc của bạn dễ dàng hơn.",1,74881.0
8486,194924,Sản phẩm chất lượng rất tốt.,1,185004.0
8487,162808,Nó khá tốt để nghỉ chân trên sàn đá granit và gạch men.,1,154472.0
8488,151874,giá trị cho tiền bạc,1,144216.0
8489,63763,rất đẹp,1,60699.0
8490,204523,"đóng gói tốt, rất đẹp",1,194292.0
8491,199191,rất kém,0,189084.0
8492,155216,tuyệt vời,1,147388.0
8493,181286,sản phẩm tốt,1,171895.0
8494,170448,rất tốt,1,161561.0
8495,104509,"Rất tốt, mua không cần suy nghĩ.",1,99140.0
8496,181046,sản phẩm tuyệt vời cảm ơn flipkart,1,171660.0
8497,63352,sản phẩm đẹp,1,60304.0
8498,20484,tốt,1,19485.0
8499,31889,giao hàng đúng thời gian,1,30413.0
8500,81394,tốt,1,77150.0
8501,203904,rẻ và tốt nhất,1,193682.0
8502,80701,tốt,1,76494.0
8503,105770,rất tốt,1,100379.0
8504,99283,tốt,1,94178.0
8505,47415,sản phẩm đẹp tôi thích nó,1,45274.0
8506,200577,tốt,1,190431.0
8507,128607,"Đó là một sản phẩm rất tốt, tôi rất hài lòng, cảm ơn Eureka.",1,122345.0
8508,101484,tốt,1,96320.0
8509,180546,"Vấn đề rò rỉ bắt đầu sau vài ngày sử dụng, thật tệ.",0,171172.0
8510,191668,đồng hồ tốt nhất rất thoải mái khi đeo và trông giống như một chiếc đồng hồ tuyệt vời,1,181858.0
8511,21700,sản phẩm rất tốt,1,20648.0
8512,170711,"đây là máy nước nóng tốt nhất, tôi đã sử dụng nó được 6 tháng",1,161810.0
8513,201345,tuyệt vời,1,191168.0
8514,70750,Cảm ơn bạn,1,67378.0
8515,179047,không tốt,0,169746.0
8516,132760,"Cảm ơn bạn đã có sản phẩm thật sự. Giao hàng nhanh, lắp đặt dễ dàng. Tổng thể máy lọc là tốt và được khuyên dùng cho nhu cầu sử dụng vừa phải và gia đình có kích thước trung bình. Đang cho phản hồi sau khi sử dụng một tuần.",1,126336.0
8517,70998,Tôi thích sản phẩm này.,1,67597.0
8518,50110,rất tệ,0,47844.0
8519,97752,sản phẩm tốt chỉ có nhược điểm là thời gian nấu mua lò có công suất cao hơn để nấu nhanh hơn đùi gà tandoori mất 40 phút bao gồm cả thời gian làm nóng trước,1,92744.0
8520,100743,tốt,1,95604.0
8521,179163,như mong đợi,1,169857.0
8522,182057,rất tốt,1,172643.0
8523,13238,lãng phí nước lãng phí điện không khởi động lại sau khi mất điện nhiệm vụ bắt đầu mất 3 giờ thời gian 3 lần mất điện rồi thời gian nhiệm vụ đến 3 giờ mỗi lần mất điện nên đừng lãng phí tiền.,0,12675.0
8524,70823,chất lượng tốt,1,67442.0
8525,122880,"sản phẩm rất tồi, lãng phí tiền, vì vậy đừng mua loại sản phẩm này.",0,116940.0
8526,128924,tốt,1,122649.0
8527,100654,pin sạc tốt,1,95520.0
8528,72281,giá trị cho tiền bạc,1,68716.0
8529,103548,đáng giá đồng tiền,1,98194.0
8530,105303,Sản phẩm đẹp và thiết kế siêu giá trị cho tiền nhưng giao hàng rất chậm.,1,99921.0
8531,188652,tốt,1,178936.0
8532,176709,sản phẩm tốt nhất,1,167532.0
8533,29128,tốt,1,27778.0
8534,160910,nice,1,152756.0
8535,141019,"chất lượng rất tốt, giống như trong hình ảnh",1,134135.0
8536,111640,tốt đẹp,1,106059.0
8537,151558,"Sản phẩm tốt, cảm ơn Flipkart.",1,143928.0
8538,155249,tuyệt vời,1,147419.0
8539,202886,Nó đẹp và bao bì cũng được thực hiện rất đẹp. Cảm ơn Flipkart.,1,192681.0
8540,109641,máy tuyệt vời với giao hàng nhanh chóng,1,104118.0
8541,17492,rất tốt,1,16605.0
8542,201404,sản phẩm quá tốt,1,191225.0
8543,116953,Tất cả đều tuyệt vời trong chiếc đồng hồ thông minh này.,1,111216.0
8544,82225,sản phẩm tốt,1,77909.0
8545,131270,Tôi đã cho 2 sao vì tôi đã đặt một bình nước nóng mới nhưng đèn báo nguồn không hoạt động. Tổng thể đây là một sản phẩm tốt.,1,124889.0
8546,30000,sản phẩm chính hãng cảm ơn flipkart,1,28622.0
8547,2141,tai nghe tốt nhất cho game thủ và điều này có thể gây đau cho tai bạn trong vài ngày nhưng sẽ ổn nếu bạn sử dụng đúng cách tiếng bass thật tuyệt vời như đã đề cập trong tên của nó theo ý kiến của tôi thì tốt nhất là sử dụng nó không dây khi chơi game như bgmi,1,2065.0
8548,30563,sản phẩm đẹp,1,29165.0
8549,112571,bình thường nhưng được,1,106953.0
8550,14180,"sản phẩm tệ hơn, điều khiển từ xa nhìn bên ngoài ổn nhưng đã ngừng hoạt động chỉ sau 15 ngày mua.",0,13561.0
8551,158820,chất lượng kém,0,150785.0
8552,6607,máy ảnh DSLR tầm khởi đầu tốt cho người mới bắt đầu,1,6373.0
8553,28956,"sản phẩm tốt, giá cả hợp lý",1,27611.0
8554,116941,sản phẩm rất tốt,1,111206.0
8555,66059,tuyệt vời,1,62920.0
8556,203704,tuyệt vời,1,193484.0
8557,92748,tốt đẹp,1,87937.0
8558,108147,băng tần kép thì ổn nhưng phạm vi hơi kém,1,102673.0
8559,139160,tốt,1,132430.0
8560,154126,chất lượng tốt,1,146346.0
8561,111846,tốt,1,106258.0
8562,53099,siêu,1,50530.0
8563,111865,tuyệt vời,1,106276.0
8564,77088,Chúng rất tốt.,1,73055.0
8565,197488,sản phẩm tốt,1,187469.0
8566,120899,sản phẩm apple đầu tiên trong đời tôi sẽ thay đổi đánh giá sau khi sử dụng,1,114999.0
8567,51635,quá tốt,1,49190.0
8568,159965,"Tôi thích điều này, thật tuyệt vời.",1,151852.0
8569,152200,tuyệt vời,1,144524.0
8570,59616,tuyệt vời,1,56715.0
8571,185931,sản phẩm tốt,1,176339.0
8572,136505,"Tôi đã mua một máy xay nhanh bướm, nó thật tuyệt và dịch vụ của Flipkart cũng rất tốt, cảm ơn Flipkart.",1,129955.0
8573,51168,rất đẹp,1,48774.0
8574,84225,khá tốt rất rất dễ mang theo pin tốt và nhẹ làm cho cái này dễ mang theo hơn hầu hết các laptop windows loa tốt tôi đã ngừng mang theo tai nghe của mình có những lợi thế đi kèm với hệ điều hành dựa trên unic hướng di chuyển chuột bên ngoài kỳ lạ và gây nhầm lẫn trình duyệt safari đôi khi có thể khá lỗi bạn không thể chơi game mặc dù thỉnh thoảng có độ trễ hỗ trợ phần mềm kém hơn windows hoặc linux hệ điều hành có khá nhiều lỗi thiết bị chậm lại sau một thời gian,1,79804.0
8575,148998,"sản phẩm rất hữu ích, tôi thích nó",1,141586.0
8576,203100,sản phẩm tuyệt vời,1,192891.0
8577,117675,Đồng hồ đẹp.,1,111910.0
8578,40047,hoàn hảo,1,38322.0
8579,87573,sản phẩm tốt,1,83029.0
8580,95742,không thanh lịch,0,90838.0
8581,189598,tốt,1,179844.0
8582,84473,Đó chỉ là một sản phẩm và giao dịch tốt.,1,80047.0
8583,121480,iPad tốt nhất từ trước đến nay,1,115569.0
8584,32001,tốt,1,30518.0
8585,42914,chiếc mũ rất đẹp,1,41028.0
8586,38486,như mong đợi,1,36780.0
8587,71385,chất lượng tốt,1,67929.0
8588,196224,"Tôi thích cái bàn nhưng việc lắp ráp mất rất nhiều thời gian và cũng khó khăn, nó mất hơn 2 giờ và bạn không thể làm một mình.",1,186254.0
8589,74011,sản phẩm rất tốt,1,70253.0
8590,68598,tốt,1,65346.0
8591,118769,"thiết kế tốt và chất lượng âm thanh cũng tốt, âm bass tuyệt vời, chất lượng của 2 loa subwoofer tích hợp là tốt, các tùy chọn kết nối nhiều như hdmi, bluetooth và nó đi kèm với phiên bản bluetooth 5.1, coaxial, aux, nhiều bộ chỉnh âm như phim, tin tức, nhạc.",1,112982.0
8592,52143,tốt,1,49640.0
8593,43907,sản phẩm tốt,1,41974.0
8594,151832,tốt,1,144180.0
8595,98384,giá cả tuyệt vời và chất lượng thìAmazing,1,93344.0
8596,164637,Nó trông rất đẹp không lãng phí tiền bạn có thể sử dụng nó.,0,156137.0
8597,166976,"Sản phẩm tuyệt vời, thực sự tôi thích sản phẩm này. Hillgrove sử dụng chất liệu cao cấp. Cảm ơn rất nhiều Hillgrove.",1,158319.0
8598,4868,chất lượng âm thanh,1,4697.0
8599,167503,tuyệt vời,1,158798.0
8600,91616,chất lượng tuyệt vời cho số tiền này đáp ứng yêu cầu của tôi chỉ cần đi cho nó,1,86881.0
8601,137019,Thật tuyệt nếu có một hệ thống hẹn giờ với mức giá này nhưng sản phẩm tự hoạt động tốt.,1,130447.0
8602,32764,tuyệt vời,1,31248.0
8603,197056,xuất sắc,1,187058.0
8604,198859,rất tệ,0,188765.0
8605,75434,chân ra khỏi phía đầu ngón chân,0,71524.0
8606,42605,chất lượng tốt,1,40734.0
8607,40837,tốt,1,39073.0
8608,194301,"Nó thật sự tốt, hãy thử đi.",1,184415.0
8609,192055,siêu,1,182242.0
8610,153917,tốt,1,146150.0
8611,41061,chất lượng tốt,1,39281.0
8612,24707,Gia đình chúng tôi rất thích chiếc loa thông minh nhỏ bé này.,1,23553.0
8613,160511,tốt nhất,1,152373.0
8614,181974,tốt nhất,1,172563.0
8615,36924,tốt đẹp,1,35257.0
8616,93623,tốt,1,88764.0
8617,116623,tuyệt vời,1,110896.0
8618,193093,"Mẫu lò vi sóng LG này thực sự rất tốt và xứng đáng để mua. Lò vi sóng cũ của tôi cũng từ LG, đã cung cấp dịch vụ hài lòng 14 năm mà không bị hỏng hóc. Nó vẫn hoạt động nhưng vấn đề duy nhất là phần thân bên trong và cửa đã bị rỉ sét gần đây. Lò vi sóng LG thật sự rất tốt.",1,183251.0
8619,148262,sản phẩm tốt,1,140895.0
8620,2085,"chất lượng rất tốt, thiết kế tích hợp vượt quá mong đợi, chất lượng âm thanh tuyệt vời và đáng để mua",1,2009.0
8621,152198,rất tuyệt vời,1,144522.0
8622,51194,Nó rất tệ.,0,48799.0
8623,34580,"Nước hoa rất mạnh, tôi thích sự kết hợp tuyệt vời này. Tôi đã tặng cho một người đặc biệt với tôi.",1,33002.0
8624,169544,"Trông đẹp và ánh sáng cũng tuyệt vời, việc lắp ráp sản phẩm rất dễ dàng và hướng dẫn kèm liên kết video cũng được cung cấp bởi người bán.",1,160731.0
8625,71932,hài lòng,1,68407.0
8626,87122,tốt nhất trong tầm giá,1,82613.0
8627,100059,rất tốt,1,94941.0
8628,38743,sản phẩm rất tốt tôi rất vui khi thấy món hàng này cảm ơn flipcart,1,37035.0
8629,89962,rất tốt,1,85317.0
8630,2787,"tai nghe tốt với mức giá 1999, tôi đã mua với giá 1750, giọng hát khá rõ ràng, âm trầm ở mức trung bình, tai nghe phù hợp cho việc sử dụng thường xuyên nhưng nếu bạn là một nhạc sĩ chuyên nghiệp thì hãy chọn cái gì đó khoảng 10000 đô la. độ vừa vặn và hoàn thiện tốt, còn phù hợp có thể thay đổi tùy theo kích thước đầu của mỗi người, thỉnh thoảng có một chút trục trặc khi sử dụng qua bluetooth, nếu không thì đủ lớn để thưởng thức bất kỳ loại nhạc nào, đừng so sánh tai nghe này với một cái khác.",1,2708.0
8631,38021,tốt,1,36322.0
8632,99097,nyc,1,93999.0
8633,80983,sản phẩm tốt,1,76758.0
8634,192201,Chiếc đồng hồ này đang trong tình trạng rất tốt và tôi 13 tuổi và chiếc đồng hồ này vừa vặn với tay tôi.,1,182384.0
8635,98914,"giá trị tuyệt vời cho tiền, thích nướng bánh",1,93833.0
8636,61298,tuyệt vời,1,58328.0
8637,71319,Đây là một sản phẩm tuyệt vời với mức giá này.,1,67870.0
8638,77455,Đây là sản phẩm có giá trị.,1,73399.0
8639,113205,tốt,1,107558.0
8640,62269,"Tôi thực sự thích màu sắc và đã đặt cái quần xanh này nhưng khi nhận được, tôi thấy chất liệu không tốt như trong hình. Vải rất chật ở chân và mọi thứ đều rõ ràng.",0,59250.0
8641,113411,rất tốt,1,107760.0
8642,51117,Nó không phải là vải tốt.,0,48728.0
8643,139908,tốt,1,133132.0
8644,78015,pin nhanh hết và windows office không được cài sẵn chỉ có phiên bản dùng thử.,1,73932.0
8645,124066,âm thanh tốt,1,118065.0
8646,12753,"Giá cả hợp lý, hoạt động tốt, nhu cầu thiết yếu trong thời gian đại dịch.",1,12206.0
8647,34893,Tốt nhưng không bền lâu.,1,33296.0
8648,102799,không tốt,0,97506.0
8649,84436,bản lề không mượt mà,1,80011.0
8650,27091,tốt như theo pricers138,1,25818.0
8651,387,"Đội ngũ xuất sắc, vệ sinh an toàn, sản phẩm giao hàng đang hoạt động rất tốt.",1,375.0
8652,69039,"Xe đạp đẹp như mong đợi, chỉ cần chọn thôi. lớp sơn cần được cải thiện một chút.",1,65762.0
8653,9914,sản phẩm rất tệ,0,9502.0
8654,134483,Nhân viên giao hàng thực sự rất hữu ích và đã làm tốt công việc.,1,128024.0
8655,82741,tốt,1,78385.0
8656,21061,tốt,1,20030.0
8657,12,tốt,1,11.0
8658,4570,"Với kích thước và giá cả, đây là một chiếc loa rất rất tốt, âm thanh được điều chỉnh và tròn đầy. Nó có thể xử lý tất cả các loại nhạc lên đến âm lượng tối đa mà không bị biến dạng, âm thanh tốt và tròn đầy ở âm lượng thấp với bass hay. Pin kéo dài hai ngày và thiết bị được bảo vệ hoàn toàn khỏi nước. Tôi đã thử nhiều đối thủ của nó, nhưng đây là lựa chọn hàng đầu trong phân khúc kích thước và giá cả này.",1,4409.0
8659,30912,"Phải mua, cảm ơn Flipkart vì sản phẩm tuyệt vời này.",1,29490.0
8660,90209,sản phẩm tốt sạc nhanh,1,85553.0
8661,129952,tốt,1,123621.0
8662,27653,rất tốt,1,26343.0
8663,127039,tốt nhưng rất nặng và tạo ra nhiều tiếng ồn,1,120827.0
8664,31775,tốt,1,30303.0
8665,3183,chất lượng rất đẹp,1,3076.0
8666,59000,siêu,1,56112.0
8667,44124,tốt,1,42179.0
8668,51232,Được rồi,1,48832.0
8669,41422,rất đẹp,1,39614.0
8670,183128,hạt giống chất lượng rất tốt,1,173660.0
8671,199610,chất lượng tốt nhất,1,189491.0
8672,24165,sản phẩm chất lượng,1,23029.0
8673,36002,sản phẩm của tôi được tìm thấy trong tình trạng hỏng hóc,0,34378.0
8674,2488,"Tôi rất hài lòng với hiệu suất của nó và nó thực sự thoải mái, khả năng chống ồn thì tạm ổn. Tổng thể, tôi hài lòng với nó, giá trị đồng tiền hoàn toàn hợp lý, tôi đã mua với giá 1250 đô la.",1,2410.0
8675,40345,Nó có tất cả mọi thứ nhưng không có màu nước.,0,38613.0
8676,119725,tuyệt vời,1,113887.0
8677,127209,"sản phẩm rất tốt, chất lượng tốt",1,120990.0
8678,62503,sản phẩm đẹp,1,59480.0
8679,68398,rất đẹp,1,65154.0
8680,122140,"Màn hình điện thoại tốt nhưng một số ứng dụng gặp phải vấn đề treo trên điện thoại này. Màn hình điện thoại cũng tốt nhưng điện thoại không đạt yêu cầu. Tuy nhiên, trong tầm giá này có một số lựa chọn tốt hơn như Moto, v.v.",1,116219.0
8681,15506,Dây bị lỏng và không hoạt động đúng cách do kết nối lỏng.,0,14790.0
8682,182067,sản phẩm rất tồi tệ,0,172653.0
8683,153006,tốt,1,145294.0
8684,150850,chất lượng tốt,1,143291.0
8685,159429,sản phẩm tốt,1,151348.0
8686,56768,tốt,1,53993.0
8687,34501,"Một loại nước hoa thật sự tốt với giá cả phải chăng. Ngay khi mở ra, bạn có thể nhận ra hương thơm hổ phách kết hợp với gỗ đàn hương và vani. Thích bao bì của sản phẩm. Cảm thấy nó bền lâu và rất mạnh mẽ.",1,32923.0
8688,64910,sản phẩm tuyệt vời,1,61805.0
8689,200993,nó thật tuyệt vời,1,190827.0
8690,97607,"đây là sản phẩm rất tốt, chồng tôi rất hạnh phúc",1,92605.0
8691,74420,"sản phẩm tốt, nó rất đẹp",1,70620.0
8692,1707,đóng gói tốt và không có vấn đề gì,1,1643.0
8693,87690,Tốt và trông như một cái máy trộn 30003500.,1,83128.0
8694,108361,rất đẹp,1,102879.0
8695,124912,tuyệt vời,1,118867.0
8696,37305,tốt,1,35620.0
8697,188926,chất lượng tốt,1,179199.0
8698,151188,"Hai lần giặt và tất bị rách với những lỗ nhỏ. Tốt hơn là mua sản phẩm địa phương, ít nhất họ có thể nuôi gia đình mình thay vì những người ngu dốt này.",0,143596.0
8699,138435,hay đó,1,131753.0
8700,144859,"hoàn toàn lãng phí tiền, nó không giống như chăn mà giống như ga trải giường",0,137687.0
8701,198369,xuất sắc,1,188304.0
8702,34305,"nước hoa sang trọng bella vita này có mùi hương sang trọng và đắt tiền, một trong những mùi hương tuyệt vời nhất mà bạn từng ngửi.",1,32728.0
8703,73676,"Tôi đã mua bóng đá này với giá 220, tôi rất vui khi thấy giá đầu tiên. Sau đó, khi tôi tiến hành mua sản phẩm này, tôi còn vui hơn nữa. Đây là một món hời, không thể nói nhiều về Flipkart, nó là tốt nhất.",1,69976.0
8704,123336,rất đẹp thật sự,1,117365.0
8705,188910,tuyệt vời,1,179184.0
8706,27900,tuyệt vời,1,26582.0
8707,47113,sản phẩm tốt,1,44992.0
8708,62999,sản phẩm tốt nhưng giá cao,1,59960.0
8709,22604,vật liệu không chắc chắn,0,21514.0
8710,63607,tốt đẹp,1,60549.0
8711,158511,tuyệt vời,1,150495.0
8712,131334,"Sản phẩm tốt nhưng không nhận được phản hồi từ Flipkart sau nhiều cuộc gọi, không ai đến lắp đặt sản phẩm, còn lại việc mua hàng thì tốt, đừng nghĩ nhiều chỉ cần quyết định mua thôi.",1,124949.0
8713,187201,siêu,1,177554.0
8714,24530,Nên thêm pin để nó có thể tiếp tục khi nguồn điện cũng vậy.,1,23383.0
8715,153301,sản phẩm tốt với giá hợp lý,1,145572.0
8716,179840,sản phẩm tốt và mua sắm tuyệt vời,1,170499.0
8717,45396,siêu,1,43370.0
8718,75724,sản phẩm tệ nhất,0,71796.0
8719,200015,bát rất nhỏ,0,189882.0
8720,57430,ghaint tốt về chất lượng,1,54613.0
8721,51112,chất lượng rất kém đừng lãng phí tiền bạc,0,48724.0
8722,71593,tốt nhất,1,68112.0
8723,92513,đẹp,1,87720.0
8724,91136,không hoạt động,0,86438.0
8725,195066,bàn học rất tốt cũng hữu ích cho mục đích làm việc tại nhà kích thước hoàn hảo bàn khá chắc chắn và được xây dựng tốt mua cái này với giá 46k thì rất đáng mua lắp đặt cũng được thực hiện tốt hãy đi cho nó,1,185142.0
8726,96446,tốt,1,91507.0
8727,128818,tốt,1,122549.0
8728,840,"giá trị tiền bạc
ưu điểm
1. hiệu ứng làm mát mang lại khả năng làm mát tốt hơn
2. quạt thổi không khí mạnh mẽ và mạnh mẽ
3. dung tích 88 lít
nhược điểm
1. tiếng ồn tiếng quạt và tiếng nước nhỏ giọt
2. vật liệu sử dụng trông như nhựa rẻ tiền ở một số góc
3. dây nguồn quá nhỏ thực sự cần một dây mở rộng để sử dụng
chỉ dành cho những người muốn ngủ ở nơi yên tĩnh đừng mua cái này",1,805.0
8729,137924,"sản phẩm rất tồi, led bị lỗi",0,131294.0
8730,25852,rất tốt và đôi khi hài hước,1,24653.0
8731,204781,phải mua,1,194546.0
8732,130729,"Nó là một máy giặt tuyệt vời, đáng giá cho tiền.",1,124361.0
8733,57990,sản phẩm rất rất đẹp,1,55136.0
8734,48908,rất đẹp,1,46709.0
8735,139068,hoàn toàn lãng phí,0,132354.0
8736,192050,Nhìn rất đẹp nhưng chất liệu thì kém.,1,182237.0
8737,152854,chất lượng tuyệt vời,1,145148.0
8738,90638,"lãng phí tiền, chất lượng cáp quá tệ, thời gian sạc quá lâu.",0,85966.0
8739,61638,nyc,1,58643.0
8740,137172,làm tốt công việc nhưng tôi ước bộ lọc bụi chính hiệu quả hơn vì tôi đang ở khu vực nhiều bụi,1,130587.0
8741,132388,"Cài đặt miễn phí hoàn toàn, tôi chỉ mua bộ phận điện. Nhiệt độ khá ổn, mang lại cảm giác mùa đông. Cảm ơn Bajaj.",1,125974.0
8742,159278,bữa tối,1,151209.0
8743,27196,không ổn,0,25911.0
8744,14198,chất lượng rất kém không hoạt động đúng cách,0,13579.0
8745,158062,sản phẩm tốt,1,150077.0
8746,8072,Cảm biến đơn giản và tốt hoạt động xuất sắc.,1,7762.0
8747,164503,sản phẩm rất đẹp,1,156019.0
8748,27954,sản phẩm tốt,1,26636.0
8749,4759,âm thanh tuyệt vời,1,4591.0
8750,9129,"Sản phẩm tốt, rất dễ sử dụng.",1,8781.0
8751,2950,tốt,1,2865.0
8752,130918,"Tuyệt vời, cảm ơn vì sản phẩm đẹp đẽ này Flipkart.",1,124545.0
8753,40935,đã cứu sống tôi,1,39166.0
8754,6382,"Mình mua được với giá chỉ 19990 cùng với một chiếc Moto Pulse Escape, nói thật là đây là giao dịch tốt nhất mà mình đã có trong đời. Camera thật sự tuyệt vời ở tầm giá 20k, mình chỉ muốn nói là hãy mua ngay nếu bạn là người mới bắt đầu.",1,6152.0
8755,36272,sản phẩm tốt,1,34637.0
8756,108971,"Router rất đẹp nhưng đôi khi gặp vấn đề kết nối và ngắt kết nối wifi, vì vậy hãy mua với rủi ro của riêng bạn. Tôi gặp phải vấn đề từ ngày đầu tiên mua router này, không ai nói về những điểm bất lợi của router này, nhưng khi nó được kết nối và hoạt động đúng cách, nó cung cấp tốc độ khá tốt hơn bất kỳ modem nào. Vấn đề ngắt kết nối là điểm nổi bật chính của modem này, nếu vấn đề này được khắc phục bằng cách nào đó thì đây sẽ là sản phẩm tốt nhất.",0,103465.0
8757,24858,sản phẩm tốt,1,23700.0
8758,45334,tốt,1,43312.0
8759,175438,chất lượng tốt,1,166310.0
8760,136735,tuyệt vời,1,130175.0
8761,53777,tệ,0,51173.0
8762,196591,chất lượng tốt,1,186609.0
8763,115514,sản phẩm tuyệt vời,1,109817.0
8764,117137,đồng hồ thông minh đẹp yêu thích nó thật tuyệt vời với mức giá này,1,111393.0
8765,84258,"Sống lâu Apple, sống lâu Steve.",1,79836.0
8766,42805,"không tệ, chất lượng khóa kéo cung cấp rất kém",1,40927.0
8767,77514,"sản phẩm tuyệt vời, các phím mượt mà và có phím đa chức năng đi kèm, tôi rất thích nó",1,73454.0
8768,61243,chất lượng tốt,1,58274.0
8769,94197,"Nó không phải là một bộ sạc nhanh, nó mất nhiều thời gian hơn để sạc.",0,89328.0
8770,74000,sản phẩm rất tốt,1,70242.0
8771,38246,Con trai tôi thích nó.,1,36543.0
8772,188346,"Thẻ sd không được hỗ trợ sau 10 ngày sử dụng, cần định dạng tất cả các tập tin media và ứng dụng gặp vấn đề với thẻ sd của samsung.",0,178643.0
8773,84951,sản phẩm tuyệt vời thực sự đẹp,1,80520.0
8774,173722,hiệu suất tốt,1,164688.0
8775,161406,"tốt và thật, Kapoor là tuyệt nhất",1,153210.0
8776,123938,sản phẩm tốt chất lượng bass xuất sắc nhưng thiếu tính năng kết nối nâng cao như không có cổng hdmi arc không có tùy chọn kết nối cáp quang chất lượng xây dựng của loa siêu trầm và loa được làm rất tốt nhưng điều khiển từ xa giống như một sản phẩm rẻ tiền của Trung Quốc,1,117945.0
8777,27493,tốt,1,26191.0
8778,34796,sản phẩm tốt,1,33206.0
8779,131676,tốt,1,125279.0
8780,19588,sản phẩm tốt nhẹ nhàng nhanh chóng và an toàn tốc độ như đã cam kết,1,18621.0
8781,40605,Không tốt,0,38858.0
8782,182695,hạt giống đang phát triển,1,173251.0
8783,146774,tốt có nhiều thông tin ở đây,1,139452.0
8784,172068,thực tế tôi đang đặt hàng một sản phẩm 900eb sóng sine nhưng sản phẩm nhận được là 700eb không phải sóng sine,0,163092.0
8785,64214,sản phẩm này không bền lâu,0,61131.0
8786,160271,sản phẩm thật tuyệt vời tôi thích nó,1,152144.0
8787,184027,"hạt giống tốt, hãy xem sự nảy mầm tốt hay xấu",1,174514.0
8788,27930,sản phẩm này không tốt,0,26612.0
8789,184911,quá nhiều vết xước,0,175365.0
8790,203088,chất lượng tuyệt vời,1,192880.0
8791,188207,rất tốt,1,178509.0
8792,78379,mát mẻ,1,74282.0
