,data,label
2505,"Chất lượng tuyệt vời nhưng mà hơi tiếc 1 chút có 1-2 ảnh bị nhòe vs có 1-2 ảnh giống nhau nữa nhưng mà ko sao có 1-2 ảnh à còn những tấm ảnh kia đẹp lắm luôn.
E nhất định sẽ ủng hộ shop nữa.",1
2506, Chất lượng sản phẩm tuyệt vời mang vào cảm giác êm!! Đúng như trong hình. ,1
2507, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn hài lòng về sp ,1
2508,Quá xấu vì mua 20 cái mà có 3 mẫu. Chất càng tệ. Quảng cáo như nhau mà chất lượng mỏng và xù k thể xấu hơn dc nữa . Giao hàng nhiệt tình nên cho 1 sao,0
2509,"chán, chả kết nối được với win phone",0
2510,"Chỉ có thể là bphone 2 Hóng chờ em quá, hy vọng nhiều công nghệ nhất nữa làm rạng danh hơn cả bphone 1 Cố lên các em",1
2511,Máy xay đóng gói ok không bị vỡ nhưng máy cắm điện vào thì không hoạt động gì cả.Máy hỏng không hoạt động ,0
2512, Đóng gói sản phẩm rất đẹp và chắc chắn . Son lì và bám  màu đẹp nữa :>>> ,1
2513," Chất lượng sản phẩm tuyệt vời Rất đáng tiền
Chỉ giao hàng hơi chậm thôi ",1
2514,Hộp đẹp! Chất lượng sản phẩm tuyệt vời Rất đáng tiền Thời gian giao hàng rất nhanh,1
2515,Bọc hàng hơi xấukhá ọp ẹp.,1
2516,"Sản phẩm quá chán là đc hai lần thì hỏng @@Nói chung k nên mua
Chủ shop rất nhiệt tình nhưng sản phẩm k thể dùng đc.  Rất không đáng tiền Thời gian giao hàng rất chậm Chất lượng sản phẩm rất kém",0
2517,xau hag kem chat luong va kg dung voi hih anh,0
2518, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn. Được tặng quà nữa. Giao nhanh đừng nói tới luôn 😂,1
2519,Mat sau op bi tray xuoc nhiu,1
2520,Sản phẩm lỗi. Lắp vào không hoạt động. Shop không test sản phẩm trước khi giao. Làm ăn cẩu thả. Mất uy tín khách hàng.,0
2521, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt thời gian giao hàng khá chậm,1
2522,Shop gói hàng siêu cẩn thận giao hàng nhanh.m mới đặt hqua mà hnay đã đến tay rồi.đã check ạ.hàng chuẩn 👍,1
2523,khác mô tả khá nhiều. hình 1 đằng giao hàng 1 nẻo.,0
2524,Ko hài lòng giao ko đúng yêu cầu,0
2525,ko duoc nhu hinh dinh kem.,0
2526,Xấu...,0
2527,Nghe dc 3 ngay roi cam thay ok nhug loa nhin o ngoai hoi nho ti nhug cug ok nghe ấm  Đóng gói sản phẩm rất đẹp và chắc chắn,1
2528,K vừa lưng ip7 lus cạnh hở khá nhiều cát vào khá nhiều,0
2529, Đóng gói sản phẩm kém làm sản phẩm bị bật nắp rớt ra ngoài dính băng dính lỏng lẻo có chai bị mờ date.,0
2530,thấy shop nhiệt tình quá cơmở ra thấy thơmnói chug là Rất đáng tiền,1
2531,Date mới. Giá hợp lý,1
2532, Đóng gói sản phẩm rất đẹp và chắc chắn. Sản phẩm nhìn ưng. Ngồi ok. Sử dụng thích hợp. Mình nhẹ tênh khi không phải bế bé bằng 2 tay nữa. Sản phẩm nhẹ chứ k nặng như mình tưởng tượng. Giống y xì trong hình. Mỗi tội cái mác k phải made in hàn mà là china. Nhưng mình ưng là đc. Ủng hộ shop,1
2533, Chất lượng sản phẩm tuyệt vời mình rất  ưng..  Sẽ  ủng hộ shop dài  dài  😊,1
2534,Áo quá đẹp,1
2535, Thời gian giao hàng rất nhanh.  Tuy nhiên shop đóng gói ko được cẩn thận lắm. Vẫn đánh giá 5*  Shop phục vụ rất tốt,1
2536," Chất lượng sản phẩm tuyệt vời
 Shop phục vụ rất tốt
Ưng đồ của shop",1
2537,bộ này đang dùng đc.,0
2538,Tôi đã làm theo hướng dẫn lọc bỏ hơn 5 lần rồi nhưng mùi hôi còn rất nặng. Sản phẩm này không tốt như quảng cáo.,0
2539,Giao mau khong dung quang cao Đóng gói sản phẩm rất kém Đóng gói sản phẩm rất kém Shop phục vụ rất kém,0
2540,Hàng như hình. Đẹp nhưng form giày nhỏ quá mang chật. Đã lên 1 size r vẫn chật nhé,1
2541, Đóng gói sản phẩm rất kém  Shop phục vụ rất kém Rất không đáng tiền Thời gian giao hàng rất chậm,0
2542,"Đây là lọ thứ 2 m mua của shop r
Giá cả hợp lí
Hàng chuẩn
Sẽ ủng hộ nhiều
",1
2543,Giao chậm quá. Trong nội thành mà 8 ngày mới giao hàng,1
2544, Chất lượng sản phẩm tuyệt vời Nhưng hơi dơ 1 tí,1
2545,ngon rẻ  Thời gian giao hàng rất nhanh,1
2546,Giá loa tầm 34 trăm ngàn giảm còn 1 trăm thấy cũng tưỡng đồ xịn ai ngờ mua về thất vọng vô cùng không có dây cắm điện riêng cắm chung cổng Usb bất tiện nhìu thứ lại bị rè. Mở volume to bể tiếng từa lưa. Đúng là tiền nào của nấy. Mốt không dám mua đồ công nghệ trên shopee nữa!,0
2547,Nhỏ hơn màn hình j7 prime rất nhiều,1
2548, Chất lượng sản phẩm tuyệt vời không thích người giao hàng bên shoppee 1 tí nào cả nghĩ sao lại nói mình mua hàng dỏm ko chất lượng ng bán nghĩ sao về điều này ,1
2549,Giàu siêu đẹp đi êm chân 👍👍👍,1
2550,Thơm nức mũi luôn  mùi ngọt . Lúc đầu cứ nghĩ bị bết tóc nhưng khô rồi tóc cực mượt . Tks shop ^^,1
2551,Hnay mới test được. Pin dùng rất ok 👌🏻👌🏻👌🏻,1
2552,sản phẩm ok rất đáng tiền,1
2553, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt.shop bán hàng uy tín.,1
2554,hàng chuẩn auth chất lượng lắm :3 nên mua các bạn ạ. mình dùng khi gội đầu xong tóc mượt cực  Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời,1
2555,Kéo sợi được.  Chất lượng sp khá ok.   Đóng gói sản phẩm rất đẹp và chắc chắn,1
2556,Rất đẹp . Tk shop,1
2557,Lại đặt bút của shop. Đặt mấy mẫu đợt này về còn cute hơn đợt trước. Ưng,1
2558,Bánh không ngon :(,0
2559,Giao hàng nhanh bé Nhà mình ưng bình này Ths shop nhé,1
2560," Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn
Chỉ có điều khi mình cắm dây nguồn đèn báo sạc ko thấy lên nhà mình có sạc chân tròn cắm vào thì đèn lên. ",1
2561,Shop phục vụ rất kém Rất không đáng tiền Chất lượng sản phẩm rất kém.Yêu cầu giao màu tóc đỏ ghi rõ trong muc lưu ý vay mà giao không đúng theo yêu cầu của khách. Nói 1 đường mà giao hàng 1 nẻo. Nếu không có tóc màu đỏ thì báo mjnh biết còn đằng này không báo âm thầm giao 1 đống 6 cái màu đen luôn,0
2562,Người vận chuyển không tôn trọng khách hàng,1
2563,Giao nhầm sp hic,0
2564,Đẹp tuyệt. Ưng lắm ,1
2565,Tốt nhưng mà giao hàng chậm quá....,1
2566,Mặt nạ tốt. Lần đầu tiên mua hàng đã tặng sample lại còn hẳn 3 sample mặc dù chưa có thời gian nghiên cứu mấy cái sample đó là gì :)))))),1
2567,"Mình rất háo hức chờ đợi để được đọc cuốn sách này vì thật sự đây là 1 kỹ năng rất cần thiết trong cuộc sống. Nhưng đáng thất vọng là từ ngữ trong sách quá buồn ngủ mình là người mê đọc sách mà phải cố gắng lắm mới ko bỏ dỡ nó nửa chừng. Nhưng nội dung thì cũng được, mình cũng học được 1 cài kỹ năng trong sách. 
Điểm trừ nữa là chất lượng giấy không tốt sách khá mỏng chỉ toàn lý thuyết ko có ví dụ sẽ khó khăn cho các bạn ko có đam mê đọc sách mà lỡ mua vì đọc nó rất chán.",0
2568,"Khung viền kim loại thì máy chắc chắn hơn rồi, mà có hỗ trợ cả 4G thì cập nhật kịp thời r",1
2569,Sách đúng hình  rẻ mới,1
2570,Giày wa đẹp lun rất ưng ý ! Sẽ ủng hộ shop nkju2,1
2571,Vẫn như mọi khi.  Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,1
2572,Sau khi Tiki đổi cho tôi  chiếc thẻ nhớ sundish untra class 10 -  tôi vẫn không sử dụng  được -  khi lắp vào máy ảnh thì lúc được  lúc mất . Vì vậy hiện nay vẫn bỏ xó !,0
2573,màu sắc không giống hình,0
2574,Sản phẩm dây lỏng lẻo không được ổn lắm.,0
2575,Giao hàng nhanh gói hàng cẩn thận sản phẩm dùng khá tốt không bọt  không mùi,1
2576,Chất lượng quá okkk...nhưng lomo wanna one giao sai 😂.nhưng cũng ok lắm ạ,1
2577,Trên 150k đc giảm phí mà k thấy giảm :(,1
2578,Ko đúng màu ,1
2579,Thank shop  Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời  Cho shop 5*  Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh,1
2580, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn chị chủ tư vấn nhiệt tình  nhìn đồng hồ ưng hết sức luôn  cho shop 1000k sao  sẽ ủng hộ tiếp ♥️♥️♥️♥️,1
2581,"Hàng đẹp vải thun ok 
Không được chọn size nên hơi rộng nhưng k sao phù hợp với túi tiền
Khuyên bạn nào cao trên 1m75 thì mặc ok nhé",1
2582, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn khô gà giòn cay ngon shop giao hàng rất nhanh ,1
2583, Chất lượng sản phẩm kém. Gửi nhầm sz.,0
2584,2 cái kéo ko cắt dc tóc đâu shop ơi,0
2585,Dùng chán...,0
2586,Không thấy tặng khẩu trang đâu cả ,0
2587,gì đâu nói ko khói mà mới nướng thịt lên khói bịt mù,0
2588,Trái cây xấy ngon lắm luôn giòn rụm miếng to cả nhà mình rất thích,1
2589, Chưa sử dụng nhưng cho 5s đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,1
2590,Shop duy nhất  t cảm thấy uy tín ở sp này.  Thời gian giao hàng rất nhanh,1
2591,Hàng lỗi.tự nhiên phải chịu thêm ship đổi hàng.mong shop lần sau kiểm tra hàng trc khi giao vơí mọi đơn hàng.,0
2592,Xài vài lần bong dây cao su liên hệ hoài ko thấy phản hồi bảo hành hay gì cho khách. So bad!,0
2593,Ngon và rất to ^^ cảm thấy sốt hơi ngọt chút. 5 sao cho shop,1
2594,CTKM mua Note 9 tặng TV ảo quá tưởng mua là được mua rồi mới biết số lượng có hạng và chút bạn may mắn lần sau là cái chắc :(,0
2595, Shop phục vụ rất kém Bao bì bị rách mà shop vẫn giao cho khách chat với shop thì shop không thèm trả lời,0
2596,ad ơi sách chuyển ts mà sao bị nhăn quá chất lượng giấy cũng kém nữa gia công thì có chỗ bị thừa giấy... bên mình có đổi hàng lại ko ad,0
2597,Giao hàng rất nhanh! Shop phục vụ tốt! Cám ơn shop nhé,1
2598,Vải và kiểu dáng đẹp. Chất lượng sản phẩm tuyệt vời,1
2599,Ngũ cốc ik mà khó uống muốn chết,1
2600,"Nếu IP7 đúng như những gì rò rỉ thì tôi ủng hộ sử dụng Samsung S7. Apple nên tự xem lại mình đi, giá cao mà chả có gì đột phá cả. Hãy xem Samsung đã thành công như thế nào với các dòng S7",0
2601,"Chất lượng sản phẩm ok
Shop nhiệt tình 
Chất liệu đẹp 😍",1
2602,"2 sony đi đầu về khoản chống nước.. Đương nhiên chống nước càng tốt thì máy phải kín mà kín tất nhiên nóng rồi.. Sony về khoản mượt mà thi thua ss, táo... nhung cá nhân tôi thấy bền hơn thằng củ sâm nhiều..",1
2603,sử dụng rất kỹ nhưng chưa được 1 năm là hư rồi.,0
2604,Đồ đẹp mà giá laj rẻ sẽ tiếp tục ủng hộ shop. Lần đầu mua đồ trên shoppe mà quá ưng ý,1
2605," Chất lượng sản phẩm rất kém Shop bán son fake chị em không nên mua
mở nắp son tự rơi không đóng được",0
2606,Ltrc mua thấy đóng gói đủ lần thứ 2 mua thấy bị thiếu giấy nên túi k dc đầy đặn như lần trước.ko kịp có hàng cho khách lại đổi lỗi cho bên vận chuyển.làm gần tuần mới nhận dc hàng.ko mua thêm lần nào nữa,0
2607,Shipper giao hàng nhanhhàng được gói cẩn thậnchất lượng sản phẩm tốt ❤️,1
2608,Kém giao hàng không như mẫu khách chọn. Sẽ k gặp lại shop,1
2609,Tôi đã nhận hàng ngày thứ 2 (16/07/2018) và mang về cắm điện nhưng hộp đựng đồng hồ chỉ chạy được một đêm đến sáng hôm sau thì động cơ không còn quay nữa và hiện đã ngưng hoạt động hoàn toàn. Tôi đã liên hệ tổng đài Shopee để làm thủ tục trả lại hàng. Mong shop hỗ trợ cho bên Shopee. Thanks. ,1
2610, Đóng gói sản phẩm rất đẹp và chắc chắn.hơi nhỏ.,1
2611,Giống như mẫu giao hàng nhanh,1
2612,Mọi người nên mua lạp xưởng tươi của shop Đi nha rất là ngonvà ko bị ngán nữa trên cả sự mong đợi của mình.  Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,1
2613, Chất lượng sản phẩm tuyệt vờinhan banh mem chu ko cung .rat ngon,1
2614,Shop rất kém trong khâu trả lời hàng thì cũng tạm được mua 4c thì 1c cùng size nhưng lại rộng hơn.Hỏi shop thì shop trả lời là hàng sale không kiểm tra kỹ muốn mua hàng kiểm tra kỹ thì mua lúc không sale. Rất mất uy tín.,0
2615,quá tệ chưa gì đã đen,0
2616,Máy chạy cực êm khuyếch tán tốt,1
2617,giao hàng nhanh đóng gói cẩn thận,1
2618,giao hag z mà cug lộn sai nửa ... dat sai 31 ma giao sai 28 ak,0
2619,Mình rất thất vọng về sản phẩm này. Khi vẽ hình vẽ không được sắc nét chính xác vẽ xong một lúc thì màu lem nhem mình vừa vẽ vừa cầm bàn ủi bên tay vẽ xong là ủi ngay để hình không bị lem thế mà vẫn không được. Mình nghĩ nếu bạn nào thích vẽ theo phong cách màu nước thì có lẽ cũng phù hợp. À xuất xứ là ở Malaysia chứ không phải Nhật đâu nhé. Trên thân bút ghi rõ ràng có thể công ty mẹ ở Nhật sản xuất ở Malay cũng nên,0
2620,Mình chọn bản có bọc sách sale 15% nhưng lúc nhận thì sách lại không có biết vậy mua bản sale 20% không bọc sách đã đỡ mất công.,0
2621,Woa đẹp xinh,1
2622," Đóng gói sản phẩm rất đẹp và chắc chắn 
Shop phục vụ rất tốt
Thời gian giao hàng rất nhanh",1
2623,"Mẫu mã đẹp chất lượng 
Rất vừa ý ",1
2624, Chất lượng sản phẩm ko như hình .size 37 lót giầy 38 nghỉ sau mà bỏ vô cho dc dư một khúc,0
2625,Shop gửi quạt bị gãy cần way ,0
2626,"chất lượng best luôn
nên dùng
giá cả phải chăng ",1
2627,"Không biết là chất ntn 
Nhưng em đã mua lần này là đôi yeezy thứ 5 rồi ạ
",1
2628,Balo đẹp giao hàng nhanh chóng. Thanks shop nhé,1
2629,Sau 1 tg lại giật lác.... Chán mấy em android giá rẻ lắm rồi,0
2630,Bỉm mềm chuẩn,1
2631,Sp dùng rất yếu,1
2632,Chất lượng sản phẩm tuyệt vời.HUHU DO MÌNH MUA HÀNG NHIỀU QUÁ MÌNH NHẦM LẦN SHOP NÀY SHOP KIA.THÔNG CẢM NHÉ.SP RẤT OK VÀ MÌNH SẼ TIẾP TỤC ỦNG HỘ >3,1
2633,Giày thì nhìn ổn chưa đi nên chưa biết có êm kg. Mua deal 9k thì vậy là tốt rồi.,1
2634,Mình mua bình này khi tiki khuyến mãi còn 69k. Nhưng mang về sử dụng giữ nhiệt rất kém mình thích uống trà linh chi vào buổi sáng nên thường pha vào buổi tối và giữ trong bình sáng hôm sau đi làm đổ ra uống nó nguội ngắc luôn. Thực sự rất thất vọng,0
2635,"Thời gian giao hàng rất nhanh 
Chất lượng sản phẩm tuyệt vời 
Đóng gói sản phẩm rất đẹp và chắc chắn
 Rất đáng tiền",1
2636, Shop phục vụ rất kém Rất không đáng tiền Thời gian giao hàng rất chậm. Nt ko trả lời.  Hàng bị rách tem digjwod khi mơ hộp. Ip6 sạc dc 4 lần là hết. Mất lòng tin,0
2637, Chất lượng sản phẩm rất kémHÀNG NHÁI KHĂN SỮA CỦA NHẬT => KHÔNG NÊN MUA PHÍ TIỀN,0
2638,Rẻ lầm chất lượng lém,1
2639, Shop phục vụ rất tốt. Tần suất 15 tuần/1 combo là biết ngon thế nào à ,1
2640,Mua 2 cái dùng đc 1 tuần cả 2 đều nứt( k rơi gì nhé) ,0
2641,Phấn nước tạo lớp nền có độ bóng nhẹ  kiềm dầu kém Nhưng vì shop giao hàng rất nhanh nên mình vẫn cho 5 sao. Mua hàng của shop rất nhiều lần rồi và lần nào cũng hài lòng vì cách phục vụ của shop 😊,1
2642,"Những nước phát triển hàng trăm năm cũng không ai làm tầng ngầm dưới đường cao tốc cả , xe điện ngầm ra ngoại ô cũng thành nổi để tiết kiệm chi phí .",0
2643,chất lượng hàng rất tốt ạ vì đi tỉnh nên đồ lạnh như phô mai bơ và socola bị chảy nhưng vẫn ổn ạ shop hàn miệng túi rất chắc nên không đổ chảy ra ngoài gì hết cấp lạnh trở lại là ổn ạ :>>>>>. Dạ cảm ơn shop rất nhiều ạ ^^.,1
2644,Ưng ý 😘,1
2645,Giấy in ổn nội dùng thì không hấp dẫn đều đều và nhàm chán. Mình đã gặp cái kiểu viết này ở rất nhiều cuốn sách khác rồi. Sách có 270 trang giá 119k thì quá... chát. Nói chung không hợp với cuốn này và cảm thấy phí tiền,0
2646," Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn
Sp dùng tốt màu cũng đẹp như hình",1
2647,Nhìn hoàn thiện có vẻ đc nhỉ,1
2648,Bằng nhựa,0
2649,Sản phẩm ko đẹp nhưng giá rẻ thì tiền nào của nấy,1
2650, Chất lượng sản phẩm tuyệt vời Giày đẹp giao hàng hơi chậm,1
2651,Tông màu k giống màu trên hình nhe. Giao màu sẫm quá so với mẫuK hài lòng,0
2652, Shop phục vụ rất kém. Mình k sai nên k đôi co chi cho mệt. Thân :)). Không gặp lại.,0
2653,Chiếc đồng hồ t2 mua của shop. Đồng hồ đẹp lắm ạ ,1
2654,Ko họp y cho lam nha ban,1
2655,"1. san pham ghi la 4 ngan nhung thuc te chi co 3 ngan nen nho hon so voi mau2. dat van ngang den nhung thuc te lai giao van hinh zic zac ( van mau do )
3 Chat lieu cap va day khoa keo thi tot . ok",0
2656," Rất đáng tiền
- Nhưng kim đồng hồ sài hk được... ",1
2657, Shop phục vụ tạm được Thời gian giao hàng tạm được Đóng gói sản phẩm kém,0
2658,Đặt lần 2 rồi mà giao hàng lâu quá vậy ???,0
2659,Tấm lót chống thấm k tốt thấm ướt luôn cả nệm ,0
2660, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh mùi keo khó chịu nhưng sp đẹp!!!,1
2661,ngon lắm ạ. k có cảm giác bẩn như các chỗ khác 😝,1
2662,Lừa đảo ,0
2663,Quần nhỏ quá 15 kg mặc chật nức vậy mà bảo đảm ,0
2664,Spa chất lượng nhân viên đáng yêu ❤️,1
2665,Hang xấu. Giao k dung mau,0
2666, Shop phục vụ rất tốt. Được tặng kèm gương mini dễ thương.  Đóng gói sản phẩm rất đẹp và chắc chắn.,1
2667,Chất lượng sản phẩm thì khỏi nói ạ :)) e mua tặng ny vì bạn ý thích miếng pad của e quá cứ đòi e cho :)) miếng pad e mua của chị cũng hơn năm rồi vẫn như mới luôn ạ . Luôn ủng hộ chị yêu ♥️,1
2668,Chưa dùng lâu nên ko bt chất lượng như thế nào nhưng hàng có vẻ tốt bền,1
2669,Moi nhan chua dung chua bit chat luong,0
2670,Bán hàng thì bán được mà yêu cầu bảo hành thì k cho địa chỉ. Trước khi mua mình cũng đã nhắn tin hỏi hình thức bảo hành. Giờ muốn bảo hành thì k cho địa chỉ để gửi về. Mình là khách hàng tiềm năng lấy hàng cũng rất nhiều nhé,0
2671,"Khô gà ngon vừa ăn.
Đóng gói sản phẩm đẹp tiện dụng 
Giảm 50% trên shoppe. Rất đáng tiền",1
2672,Màu lên k chuẩn như hình thơm bền màu,1
2673,K giao hàng cho mình,0
2674, Chất lượng sản phẩm rất kémShop giao hàng đã qua sử dụng ko hộp  vỏ cáu bẩnđáy gỉ sét ko dám dùng luôn. Mình đã hoàn hàng nhưng shopee giải quyết chậm lắm luôn  kêu hoàn tiền mà mãi ko thấy hàng thì đã gửi trả từ thủa nào.  Mua hàng shopee đc cái rẻ nhưng gặp phải hàng lỗi thì chán thôi rồi. ,0
2675,Dung lượng ko đủ 10000 mah. Sản phẩm rẻ tiền thật thất vọng,0
2676," Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.
mình rất hài lòng về sản phẩm
rất mong shop sẽ phát huy ạ!😊",1
2677, Chất lượng sản phẩm tuyệt vời  .dong goi chua ky lam,1
2678,sản phẩm khá tốt ,1
2679,Đồng hồ tháo ra toàn bị chết thôi chỉnh lại thì chạy chậm chán,0
2680,Váy chất len đẹp. Mặc vừa chiều ngang do len co giãn. Nhưng váy này chỉ dành cho bé dưới 3t thôi. Bé nhà mình 4t cao 102cm mặc vào thành áo chứ k còn là váy nữa.,0
2681, Chất lượng sản phẩm rất kém  Rất không đáng tiền Thời gian giao hàng rất chậm,0
2682," Thời gian giao hàng rất nhanh, giày đẹp nữa.
Cảm ơn shop nhiều ☺️",1
2683,Shop gởi hàng nhanh gói hàng chắc chắn. Shop quên bỏ sample cho em,1
2684,Màu lên đẹp lắm ạ 😍😍,1
2685, Shop phục vụ rất tốt tư vấn nhiệt tình. Chất lg sản phẩm đợi uống và kiểm nghiệm sẽ đánh giá vào lần mua sau. Thanks shop,1
2686,Đẹp quá nhưng yêu dòng note mất rồi hóng tới T9 ra note 6.,1
2687,"Giao hàng rất nhanh, chỉ 2 ngày kể từ lúc đặt hàng là nhận dc.
Shop gói hàng rất kỹ, còn đc tặng kèm đồ cột tóc và sample nữa <3 
",1
2688, Chất lượng sản phẩm tuyệt vờihàng giao đúng như hình.Đóng gói sản phẩm rất đẹp và chắc chắn.Mình ib shop rất trễ vào buổi tối mà shop vẫn Tl và tư vấn nhiệt tình. ,1
2689,chat luong ok.dep  Đóng gói sản phẩm rất đẹp và chắc chắn,1
2690,Đẹp giống hình ạ nhưng giao hàng không nhanh lắm ạ. ,1
2691,Giao hàng nhanh.hàng gần như mới.lắp phát ăn luân.chơi lien minh tốt.hang tốt,1
2692,khô gà gì mà dỡ tệ.mua rồi là không muốn ăn.khô gà gì mà mền xèo giống như bị vô gió và là khô gà cũ vậy đó.trả lại được không?,0
2693,Nội dung sách thì chưa đọc nhưng sách thì nhìn cũ giống như ai đã đọc qua rồi  chất lượng giấy ko tốt.... Dịch vụ giao hàng của tiki thì nhanh  chỉ cảm thấy hài lòng về điều này,0
2694, Chất lượng sản phẩm tuyệt vời mình lấy size 8 mà bé mặc bị ngắn ,1
2695,Sh gửi thiếu phụ kiện pm xem ko trả lời.,0
2696,Đọc mấy nhận xét thấy có vài cái bảo hàng lỗi cũng sợ nhưng k ngờ mình nhận đc hàng đúng như hình đóng gói rất ok nhé.,1
2697," Shop phục vụ kém Máy lỏng lẻo, lắp k chặt
Hỏi shop lí do thì k trả lời ",0
2698,Chất lượng sản phẩm như hình,1
2699,Xuất sắc so với giá ngon thơm,1
2700,yêu cầu bồi thườnghoặc đổi bộ mớibị thiếu rất nhiều lá,0
2701, Thời gian giao hàng rất nhanh hàng tạm ổn. Nói chung là ok,1
2702, Chất lượng sản phẩm tuyệt vời bao bì cute phô mai que son đánh mịn cực không có bị bột à còn giao hành max nhanh luôn,1
2703,Túi khá đẹp. Màu nhìn thích mắt. Trên túi còn vài chỗ hơi bẩn và bị lem màu. ,1
2704,Hàng rất ôke,1
2705,Hai chiếc  mỗi chiếc một thương hiệu,0
2706,nhìn k dc trong cho lắm.,0
2707,Dép đi nhanh hư đèn quá.giày thì cái sáng cái ko,0
2708,Shop ship hàng nhanh không thể tin được rất nhiệt tình. Lần sau sẽ ủng hộ.  Đóng gói sản phẩm rất đẹp và chắc chắn,1
2709,Nhìn ảnh đã rõ bộ sách cần được bao bọc cẩn thận hơn trước khi đem chuyển phát. Thân,0
2710,Vận chuyển chậm ,0
2711,Sản phẩm giống hình.  Giao hàng nhanh.  Chất lượng thì chưa biết ,1
2712, Đóng gói sản phẩm rất đẹp và chắc chắn bánh ngon,1
2713,- e có mua của shop combo 10 miếng mặt nạ  mix 3 loại xanh dương  hồng vs xanh lá.  2 loại kia đắp rất ok chỉ riêng mỗi loại màu hồng có mùi rất hôi  3 miếng màu hồng đều có mùi như vậy 😔 mong shop phản hồi lại giúp e!   ,0
2714,"Hàng tốt giá tốt
Tiếp tục ủng hộ shop",1
2715,Shop giao hàng nhanh đóng gói rất chắc chắn sản phẩm thì rất tin tưởng,1
2716,Không mạnh như kỹ vọng. Chắc tường nhà mình dày quá. Tiki chưa giao hóa đơn cho mình.,0
2717,Giao hàng rất nhanh giày đẹp mang êm chân ,1
2718,Dép rất đẹp.  Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh,1
2719, Thời gian giao hàng rất nhanh Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời Rất đáng tiền Shop phục vụ rất tốt  Đóng gói sản phẩm rất đẹp và chắc chắn,1
2720,Đẹp chịu...  Chất lượng sản phẩm tuyệt vời,1
2721,-Kẹo ngon hạn sử dụng đến tận 2019. Cho shop 5* ạ <3,1
2722,Giáo hàng chậm. Mền không đúng kích thước. 1mx1m1 mà còn khoảng 80cm,0
2723,mùi hương không được tốt lắm . độ cứng còn hơi ít      .,0
2724,"Đóng gói sản phẩm rất đẹp và chắc chắn 
Shop phục vụ rất tốt 
Thời gian giao hàng rất nhanh",1
2725,Giày cứng  đường may xấu ,0
2726, Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.❤❤❤,1
2727,K giao dây buộc giày,0
2728,Chất mask mỏng tinh chất thấm khá nhanh. Cấp ẩm tốt sáng dậy da e k thấy đổ dầu nhiều quá,1
2729,mùi ko thơm hơi chua chua. ko hài lòng lắm. haizzz,0
2730," Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và
 chắc chắn
Chấp nhận được so với giá tiền 299000",1
2731,Bạn bán hàng rất dễ thương và rất nhiệt tình nà.iu bạn chúc bạn mua may bán đắt nhé... Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn,1
2732,Dép rất đẹp dễ thương  Chất lượng sản phẩm tuyệt vời  Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,1
2733,Bên Tiki cam kết dây rất bền nhưng sau khi dùng được chỉ hơn 1 tháng thì nó đã bị như vậy @@ Cần có cách cam kết tốt hơn nếu sản phẩm không tốt như quảng cáo,0
2734,Son làm khô môihộp giấy bên ngoài bị nhàu.Mình chưa thấy hài lòng lắm,0
